Title,Price,Model,Storage,ReleaseDate,ReleasePrice,DiscountPerYear
Apple iPhone XR Unlocked 128GB 256GB Smartphone ~ Sealed Box ~ Worldwide Model,431.29,iPhone XR,128,2018-10-26,799,61.285
"Brand New Apple iPhone XR 128/256GB White 6.1"" iOS Smartphone US STOCK",429.66,iPhone XR,256,2018-10-26,899,78.22333333333333
Apple iPhone XR 64GB Factory Unlocked Smartphone 4G LTE iOS - Good Condition,204.5,iPhone XR,64,2018-10-26,749,90.75
Apple iPhone XR - 64GB -Factory Unlocked A1984 Smartphone Colors - Mint,214.5,iPhone XR,64,2018-10-26,749,89.08333333333333
Apple iPhone XR 64GB Unlocked Verizon Clean IMEI Smartphone 4G LTE,217.0,iPhone XR,64,2018-10-26,749,88.66666666666667
Sealed Apple iPhone XR 128GB Unlocked iOS Smartphone AT&T T-Mobile Verizon,397.29,iPhone XR,128,2018-10-26,799,66.95166666666667
(NEW & SEALED IN BOX) Apple iPhone XR Unlocked 128GB Smartphone White,398.69,iPhone XR,128,2018-10-26,799,66.71833333333333
New Apple iPhone XR 128/256GB Unlocked Blue 4G LTE iOS Smartphone - US Model,434.29,iPhone XR,256,2018-10-26,899,77.45166666666667
Apple iPhone XR Factory Unlocked 128GB Smartphone ~ New ~ Sealed Box,397.29,iPhone XR,128,2018-10-26,799,66.95166666666667
New & Sealed Apple iPhone XR 128GB 256GB iOS Smartphone AT&T T-mobile Verizon,432.79,iPhone XR,128,2018-10-26,799,61.035
New Apple iPhone XR 128GB White Unlocked A1984 (CDMA+GSM) with 1 Year Warranty,395.79,iPhone XR,128,2018-10-26,799,67.20166666666667
New Apple iPhone XR 128/256GB Unlocked Blue 4G LTE iOS Smartphone - US Model,433.69,iPhone XR,256,2018-10-26,899,77.55166666666666
"New Apple iPhone XR 256GB Fully Unlocked 6.1"" Smartphone in Sealed Box",469.89,iPhone XR,256,2018-10-26,899,71.51833333333333
Apple iPhone XR ~NEW~ 256GB Factory Unlocked White ~ Sealed Box,465.66,iPhone XR,256,2018-10-26,899,72.22333333333333
Sealed Apple iPhone XR Unlocked 128/256GB Blue Smartphone AT&T T-Mobile Verizon,431.66,iPhone XR,256,2018-10-26,899,77.89
Apple iPhone XR 64GB Unlocked Verizon All Colors WIFI IOS 4G LTE,210.5,iPhone XR,64,2018-10-26,749,89.75
"Apple iPhone XR 128/256GB Unlocked 6.1"" White Smartphone New Sealed Box",431.69,iPhone XR,256,2018-10-26,899,77.885
New Apple iPhone XR 128/256GB Factory Unlocked Smartphone A1984 GSM/CDMA,432.09,iPhone XR,256,2018-10-26,899,77.81833333333334
Apple iPhone XR 256GB Factory Unlocked Smartphone - White - Original Sealed,468.79,iPhone XR,256,2018-10-26,899,71.70166666666667
ORIGINAL SEALED Apple iPhone XR 128/256GB Unlocked A1984 with 1 Year Warranty,431.29,iPhone XR,256,2018-10-26,899,77.95166666666667
"Fully Unlocked Apple iPhone XR 128/256GB White 6.1"" Smartphone in Original Box",432.79,iPhone XR,256,2018-10-26,899,77.70166666666667
Sealed & New Apple iPhone XR 128GB Unlocked White Smartphone A1984 (CDMA + GSM),395.79,iPhone XR,128,2018-10-26,799,67.20166666666667
New Apple iPhone XR 128GB 256GB Unlocked Smartphone - Unused & Sealed in Box,432.09,iPhone XR,128,2018-10-26,799,61.15166666666667
New & Sealed Apple iPhone XR 128GB Factory Unlocked Smartphone US Stock,395.66,iPhone XR,128,2018-10-26,799,67.22333333333333
Sealed & New Apple iPhone XR 128GB Factory Unlocked Smartphone A1984 GSM/CDMA,389.89,iPhone XR,128,2018-10-26,799,68.185
Apple iPhone XR 64GB Unlocked Verizon Tracfone T-Mobile GSM/CDMA Smartphone,217.0,iPhone XR,64,2018-10-26,749,88.66666666666667
Apple iPhone XR Factory Unlocked 128GB 256GB White Smartphone ~ New ~ Sealed Box,431.29,iPhone XR,128,2018-10-26,799,61.285
Apple iPhone XR ~NEW~ 256GB Factory Unlocked Black Blue White ~ Sealed Box,463.16,iPhone XR,256,2018-10-26,899,72.64
New & Sealed Apple iPhone XR 128GB Fully Unlocked White AT&T Straight Talk,395.79,iPhone XR,128,2018-10-26,799,67.20166666666667
"*NEW SEALED* Apple iPhone XR 6.1"" 128GB UNLOCKED Blue iOS Smartphone",398.79,iPhone XR,128,2018-10-26,799,66.70166666666667
NEW Apple iPhone XR Unlocked - 128GB - White - Sealed in Original Box,396.29,iPhone XR,128,2018-10-26,799,67.11833333333333
NEW Apple iPhone XR 128GB Fully Unlocked Blue Smartphone Verizon AT&T T-Mobile,398.79,iPhone XR,128,2018-10-26,799,66.70166666666667
New Apple iPhone XR 256GB Unlocked White Smartphone Sealed in Original Box,469.89,iPhone XR,256,2018-10-26,899,71.51833333333333
"New Apple iPhone XR 128GB Factory Unlocked 6.1"" Smartphone - Original Sealed",395.66,iPhone XR,128,2018-10-26,799,67.22333333333333
Sealed Apple iPhone XR 128/256GB Unlocked A1984 Smartphone T-mobile AT&T Verizon,431.69,iPhone XR,256,2018-10-26,899,77.885
Apple iPhone XR 64GB Black Verizon Unlocked Very Good Condition,209.0,iPhone XR,64,2018-10-26,749,90.0
Sealed in Box Apple iPhone XR - 128/256GB - Black (Unlocked) A1984 (CDMA + GSM),429.79,iPhone XR,256,2018-10-26,899,78.20166666666667
New Apple iPhone XR Factory Unlocked 128/256GB White Smartphone A1984(CDMA+GSM),432.79,iPhone XR,256,2018-10-26,899,77.70166666666667
Apple iPhone XR 128GB Unlocked (CDMA+GSM) AT&T T-Mobile Verizon [NEW SEALED],397.29,iPhone XR,128,2018-10-26,799,66.95166666666667
NEW Apple iPhone XR Unlocked - 128GB - White - Sealed in Original Box,396.29,iPhone XR,128,2018-10-26,799,67.11833333333333
NEW Apple iPhone XR 128GB Fully Unlocked Blue Smartphone Verizon AT&T T-Mobile,398.79,iPhone XR,128,2018-10-26,799,66.70166666666667
New Apple iPhone XR 256GB Unlocked White Smartphone Sealed in Original Box,469.89,iPhone XR,256,2018-10-26,899,71.51833333333333
"New Apple iPhone XR 128GB Factory Unlocked 6.1"" Smartphone - Original Sealed",395.66,iPhone XR,128,2018-10-26,799,67.22333333333333
Sealed Apple iPhone XR 128/256GB Unlocked A1984 Smartphone T-mobile AT&T Verizon,431.69,iPhone XR,256,2018-10-26,899,77.885
Apple iPhone XR 64GB Black Verizon Unlocked Very Good Condition,209.0,iPhone XR,64,2018-10-26,749,90.0
Sealed in Box Apple iPhone XR - 128/256GB - Black (Unlocked) A1984 (CDMA + GSM),429.79,iPhone XR,256,2018-10-26,899,78.20166666666667
New Apple iPhone XR Factory Unlocked 128/256GB White Smartphone A1984(CDMA+GSM),432.79,iPhone XR,256,2018-10-26,899,77.70166666666667
Apple iPhone XR 128GB Unlocked (CDMA+GSM) AT&T T-Mobile Verizon [NEW SEALED],397.29,iPhone XR,128,2018-10-26,799,66.95166666666667
New Apple iPhone XR Factory Unlocked 128GB Black Blue Smartphone ~ Sealed Box,397.88,iPhone XR,128,2018-10-26,799,66.85333333333334
Apple iPhone XR 64GB Unlocked/ Verizon Black 4G LTE Smartphone,203.5,iPhone XR,64,2018-10-26,749,90.91666666666667
NEW & SEALED Apple iPhone XR Unlocked 128GB A1984 iOS Smartphone - White,395.79,iPhone XR,128,2018-10-26,799,67.20166666666667
Sealed in Box Apple iPhone XR 128GB Unlocked Smartphone 1 Year Warranty,396.69,iPhone XR,128,2018-10-26,799,67.05166666666666
Apple iPhone XR 256GB|128GB| GSM/ CDMA Factroy Unlocked - White - Brand New,432.79,iPhone XR,256,2018-10-26,899,77.70166666666667
Apple iPhone XR Unlocked 128/256GB Smartphone AT&T T-Mobile Verizon [NEW SEALED],431.29,iPhone XR,256,2018-10-26,899,77.95166666666667
New in Sealed Box Apple iPhone XR 128/256GB Fully Unlocked Mobile White A1984,432.09,iPhone XR,256,2018-10-26,899,77.81833333333334
New Apple iPhone XR 128GB Unlocked Smartphone - Unused & Sealed in Box,397.09,iPhone XR,128,2018-10-26,799,66.985
"Sealed in Original Box Apple iPhone XR Unlocked 128/256GB Blue 6.1"" Smartphone",434.29,iPhone XR,256,2018-10-26,899,77.45166666666667
Sealed Apple iPhone XR 128/256GB Unlocked Blue Smartphone A1984(CDMA+GSM),433.69,iPhone XR,256,2018-10-26,899,77.55166666666666
Brand New Apple iPhone XR Unlocked 128GB White AT&T T-Mobile Verizon - Sealed,396.29,iPhone XR,128,2018-10-26,799,67.11833333333333
Apple iPhone XR 64GB Unlocked Verizon AT&T T-Mobile Spectrum Straight Talk 4G,200.5,iPhone XR,64,2018-10-26,749,91.41666666666667
Sealed Apple iPhone XR Unlocked 128/256GB Smartphone Blue A1984 (CDMA+GSM),434.29,iPhone XR,256,2018-10-26,899,77.45166666666667
NEW Unlocked Apple iPhone XR 128GB White Smartphone Verizon AT&T T-Mobile,396.29,iPhone XR,128,2018-10-26,799,67.11833333333333
NEW Apple iPhone XR Blue 128GB (UNLOCKED) Verizon AT&T T-Mobile Sprint A1984,397.88,iPhone XR,128,2018-10-26,799,66.85333333333334
Apple iPhone XR - 64GB - All Colors - Fully Unlocked - Very Good Condition,208.0,iPhone XR,64,2018-10-26,749,90.16666666666667
Apple iPhone XR 64GB Unlocked Verizon At&t Metro PCS T-Mobile Mint Condition,213.5,iPhone XR,64,2018-10-26,749,89.25
Apple iPhone XR 64GB Factory Unlocked Verizon At&t Cricket Metro Clean ESN,203.5,iPhone XR,64,2018-10-26,749,90.91666666666667
New in Sealed Box Apple iPhone XR Unlocked 128/256GB White Smartphone US STOCK,431.29,iPhone XR,256,2018-10-26,899,77.95166666666667
Brand New Apple iPhone XR 256GB Factory Unlocked Smartphone - Sealed,469.89,iPhone XR,256,2018-10-26,899,71.51833333333333
Apple iPhone XR 64GB T-Mobile Unlocked Very Good Condition,209.0,iPhone XR,64,2018-10-26,749,90.0
"New Sealed Apple iPhone XR 128GB Unlocked 6.1"" Smartphone AT&T T-mobile Verizon",397.29,iPhone XR,128,2018-10-26,799,66.95166666666667
Sealed in Box Apple iPhone XR 128GB Unlocked A1984 AT&T T-mobile Verizon,396.69,iPhone XR,128,2018-10-26,799,67.05166666666666
New Apple iPhone XR 128/256GB Factory Unlocked - BLACK A1984 (CDMA + GSM),429.89,iPhone XR,256,2018-10-26,899,78.185
"New Apple iPhone XR 128/256GB Unlocked 6.1"" Red Smartphone - SEALED BOX",434.89,iPhone XR,256,2018-10-26,899,77.35166666666667
Apple iPhone XR 64GB Factory Unlocked AT&T T-Mobile Verizon Very Good Condition,217.0,iPhone XR,64,2018-10-26,749,88.66666666666667
Sealed & New Apple iPhone XR 128/256GB Unlocked Blue A1984 (CDMA + GSM),432.88,iPhone XR,256,2018-10-26,899,77.68666666666667
"Apple iPhone XR Unlocked 128/256GB Black 6.1"" Smartphone ~ New ~ Sealed Box",427.09,iPhone XR,256,2018-10-26,899,78.65166666666667
NEW UNLOCKED Apple iPhone XR 128/256GB Smartphone T-Mobile Verizon AT&T Sprint,434.89,iPhone XR,256,2018-10-26,899,77.35166666666667
Sealed Box Apple iPhone XR Unlocked 128GB Blue Smartphone AT&T T-mobile Verizon,399.29,iPhone XR,128,2018-10-26,799,66.61833333333333
New Unopened iPhone XR Unlocked 128/256GB Smartphone AT&T Verizon T-Mobile,431.29,iPhone XR,256,2018-10-26,899,77.95166666666667
Sealed Box Apple iPhone XR Unlocked 128/256GB Blue Smartphone AT&T T-Mobile,433.59,iPhone XR,256,2018-10-26,899,77.56833333333334
Apple iPhone XR 64GB Mint Condition Unlocked Verizon At&t T-Mobile Sprint 4G LT,214.5,iPhone XR,64,2018-10-26,749,89.08333333333333
NEW & SEALED Apple iPhone XR Unlocked 128/256GB A1984 iOS Smartphone - WHITE,432.79,iPhone XR,256,2018-10-26,899,77.70166666666667
Apple iPhone XR 64GB Factory Unlocked Smartphone - Very Good,208.0,iPhone XR,64,2018-10-26,749,90.16666666666667
Apple iPhone XR - 64GB - (Unlocked) A1984 (CDMA + GSM),197.5,iPhone XR,64,2018-10-26,749,91.91666666666667
New Apple iPhone XR 128/256GB Factory Unlocked - ALL COLORS A1984 (CDMA + GSM),434.89,iPhone XR,256,2018-10-26,899,77.35166666666667
"New Apple iPhone XR 128GB Factory Unlocked 6.1"" Blue Smartphone in Sealed Box",398.79,iPhone XR,128,2018-10-26,799,66.70166666666667
New Apple iPhone XR 256GB White Unlocked A1984 (CDMA+GSM) with 1 Year Warranty,466.79,iPhone XR,256,2018-10-26,899,72.035
Apple iPhone XR 64GB Unlocked/ Verizon Black 4G LTE Smartphone,203.5,iPhone XR,64,2018-10-26,749,90.91666666666667
NEW & SEALED Apple iPhone XR Unlocked 128GB A1984 iOS Smartphone - White,395.79,iPhone XR,128,2018-10-26,799,67.20166666666667
Sealed in Box Apple iPhone XR 128GB Unlocked Smartphone 1 Year Warranty,396.69,iPhone XR,128,2018-10-26,799,67.05166666666666
Apple iPhone XR 256GB|128GB| GSM/ CDMA Factroy Unlocked - White - Brand New,432.79,iPhone XR,256,2018-10-26,899,77.70166666666667
Apple iPhone XR Unlocked 128/256GB Smartphone AT&T T-Mobile Verizon [NEW SEALED],431.29,iPhone XR,256,2018-10-26,899,77.95166666666667
New in Sealed Box Apple iPhone XR 128/256GB Fully Unlocked Mobile White A1984,432.09,iPhone XR,256,2018-10-26,899,77.81833333333334
New Apple iPhone XR 128GB Unlocked Smartphone - Unused & Sealed in Box,397.09,iPhone XR,128,2018-10-26,799,66.985
"Sealed in Original Box Apple iPhone XR Unlocked 128/256GB Blue 6.1"" Smartphone",434.29,iPhone XR,256,2018-10-26,899,77.45166666666667
Sealed Apple iPhone XR 128/256GB Unlocked Blue Smartphone A1984(CDMA+GSM),433.69,iPhone XR,256,2018-10-26,899,77.55166666666666
Brand New Apple iPhone XR Unlocked 128GB White AT&T T-Mobile Verizon - Sealed,396.29,iPhone XR,128,2018-10-26,799,67.11833333333333
Apple iPhone XR 64GB Unlocked Verizon AT&T T-Mobile Spectrum Straight Talk 4G,200.5,iPhone XR,64,2018-10-26,749,91.41666666666667
Sealed Apple iPhone XR Unlocked 128/256GB Smartphone Blue A1984 (CDMA+GSM),434.29,iPhone XR,256,2018-10-26,899,77.45166666666667
NEW Unlocked Apple iPhone XR 128GB White Smartphone Verizon AT&T T-Mobile,396.29,iPhone XR,128,2018-10-26,799,67.11833333333333
NEW Apple iPhone XR Blue 128GB (UNLOCKED) Verizon AT&T T-Mobile Sprint A1984,397.88,iPhone XR,128,2018-10-26,799,66.85333333333334
Apple iPhone XR 64GB Unlocked Verizon At&t Metro PCS T-Mobile Mint Condition,213.5,iPhone XR,64,2018-10-26,749,89.25
New in Sealed Box Apple iPhone XR Unlocked 128/256GB White Smartphone US STOCK,431.29,iPhone XR,256,2018-10-26,899,77.95166666666667
Brand New Apple iPhone XR 256GB Factory Unlocked Smartphone - Sealed,469.89,iPhone XR,256,2018-10-26,899,71.51833333333333
NEW UNLOCKED Apple iPhone XR 128/256GB Smartphone T-Mobile Verizon AT&T Sprint,434.89,iPhone XR,256,2018-10-26,899,77.35166666666667
Sealed Box Apple iPhone XR Unlocked 128GB Blue Smartphone AT&T T-mobile Verizon,399.29,iPhone XR,128,2018-10-26,799,66.61833333333333
New Unopened iPhone XR Unlocked 128/256GB Smartphone AT&T Verizon T-Mobile,431.29,iPhone XR,256,2018-10-26,899,77.95166666666667
Sealed Box Apple iPhone XR Unlocked 128/256GB Blue Smartphone AT&T T-Mobile,433.59,iPhone XR,256,2018-10-26,899,77.56833333333334
Apple iPhone XR 64GB Mint Condition Unlocked Verizon At&t T-Mobile Sprint 4G LT,214.5,iPhone XR,64,2018-10-26,749,89.08333333333333
NEW & SEALED Apple iPhone XR Unlocked 128/256GB A1984 iOS Smartphone - WHITE,432.79,iPhone XR,256,2018-10-26,899,77.70166666666667
Apple iPhone XR 64GB Factory Unlocked Smartphone - Very Good,208.0,iPhone XR,64,2018-10-26,749,90.16666666666667
Apple iPhone XR - 64GB - (Unlocked) A1984 (CDMA + GSM),197.5,iPhone XR,64,2018-10-26,749,91.91666666666667
Apple iPhone XR Unlocked 128GB iOS Smartphone ~ New & Sealed in Original Box,399.67,iPhone XR,128,2018-10-26,799,66.55499999999999
Sealed in Box Apple iPhone XR 128GB Unlocked A1984 AT&T T-mobile Verizon,396.69,iPhone XR,128,2018-10-26,799,67.05166666666666
New Apple iPhone XR 128/256GB Factory Unlocked - ALL COLORS A1984 (CDMA + GSM),434.89,iPhone XR,256,2018-10-26,899,77.35166666666667
"New Apple iPhone XR 128GB Factory Unlocked 6.1"" Blue Smartphone in Sealed Box",398.79,iPhone XR,128,2018-10-26,799,66.70166666666667
New Apple iPhone XR 256GB White Unlocked A1984 (CDMA+GSM) with 1 Year Warranty,466.79,iPhone XR,256,2018-10-26,899,72.035
Sealed & New Apple iPhone XR 128/256GB Fully Unlocked Smartphone A1984 GSM/CDMA,434.89,iPhone XR,256,2018-10-26,899,77.35166666666667
NEW Apple iPhone XR Fully Unlocked 256GB White Smartphone Sealed in Original Box,465.66,iPhone XR,256,2018-10-26,899,72.22333333333333
NEW UNOPENED Apple iPhone XR 128/256GB Unlocked Smartphone AT&T T-mobile Verizon,434.89,iPhone XR,256,2018-10-26,899,77.35166666666667
New Apple iPhone XR 128/256GB Factory Unlocked Smartphone AT&T T-mobile Verizon,432.09,iPhone XR,256,2018-10-26,899,77.81833333333334
Sealed Box Apple iPhone XR Unlocked 128/256GB Smartphone AT&T Verizon T-Mobile,429.66,iPhone XR,256,2018-10-26,899,78.22333333333333
Sealed in Box Apple iPhone XR 128GB Factory Unlocked White Smartphone GSM/CDMA,395.79,iPhone XR,128,2018-10-26,799,67.20166666666667
Sealed Box Apple iPhone XR 128GB Factory Unlocked White Smartphone AT&T Sprint,399.89,iPhone XR,128,2018-10-26,799,66.51833333333333
Brand New Apple iPhone XR Unlocked 128/256GB Smartphone Sealed in Original Box,434.29,iPhone XR,256,2018-10-26,899,77.45166666666667
"New Apple iPhone XR 128/256GB Unlocked 6.1"" White Smartphone - SEALED BOX",429.89,iPhone XR,256,2018-10-26,899,78.185
NEW & SEALED Apple iPhone XR Unlocked 128/256GB A1984 iOS Smartphone - BLUE,432.79,iPhone XR,256,2018-10-26,899,77.70166666666667
Apple iPhone XR 64GB Unlocked Verizon T-Mobile GSM CDMA Smartphone A1984,216.0,iPhone XR,64,2018-10-26,749,88.83333333333333
iPhone XR 64GB Mint Condition Unlocked 4G LTE,216.0,iPhone XR,64,2018-10-26,749,88.83333333333333
New Apple iPhone XR 128/256GB Factory Unlocked - BLACK A1984 (CDMA + GSM),429.89,iPhone XR,256,2018-10-26,899,78.185
Sealed in Box Apple iPhone XR 256GB Factory Unlocked White Smartphone GSM/CDMA,466.79,iPhone XR,256,2018-10-26,899,72.035
New Sealed Box Apple iPhone XR 128GB Factory Unlocked White Black Smartphone,397.88,iPhone XR,128,2018-10-26,799,66.85333333333334
Brand New Apple iPhone XR Unlocked 128/256GB White Smartphone Sealed in Box,432.79,iPhone XR,256,2018-10-26,899,77.70166666666667
Apple iPhone XR 64GB Unlocked Verizon At&t T-Mobile Tracfone Blue Yellow Coral,202.5,iPhone XR,64,2018-10-26,749,91.08333333333333
New Apple iPhone XR 128/256GB White Unlocked A1984(CDMA + GSM) - 1 Year Warranty,434.29,iPhone XR,256,2018-10-26,899,77.45166666666667
Sealed & New Apple iPhone XR 128/256GB Fully Unlocked Smartphone A1984 GSM/CDMA,434.89,iPhone XR,256,2018-10-26,899,77.35166666666667
NEW Apple iPhone XR Fully Unlocked 256GB White Smartphone Sealed in Original Box,465.66,iPhone XR,256,2018-10-26,899,72.22333333333333
NEW UNOPENED Apple iPhone XR 128/256GB Unlocked Smartphone AT&T T-mobile Verizon,434.89,iPhone XR,256,2018-10-26,899,77.35166666666667
New Apple iPhone XR 128/256GB Factory Unlocked Smartphone AT&T T-mobile Verizon,432.09,iPhone XR,256,2018-10-26,899,77.81833333333334
Sealed Box Apple iPhone XR Unlocked 128/256GB Smartphone AT&T Verizon T-Mobile,429.66,iPhone XR,256,2018-10-26,899,78.22333333333333
Sealed in Box Apple iPhone XR 128GB Factory Unlocked White Smartphone GSM/CDMA,395.79,iPhone XR,128,2018-10-26,799,67.20166666666667
Sealed Box Apple iPhone XR 128GB Factory Unlocked White Smartphone AT&T Sprint,399.89,iPhone XR,128,2018-10-26,799,66.51833333333333
Brand New Apple iPhone XR Unlocked 128/256GB Smartphone Sealed in Original Box,434.29,iPhone XR,256,2018-10-26,899,77.45166666666667
"New Apple iPhone XR 128/256GB Unlocked 6.1"" White Smartphone - SEALED BOX",429.89,iPhone XR,256,2018-10-26,899,78.185
NEW & SEALED Apple iPhone XR Unlocked 128/256GB A1984 iOS Smartphone - BLUE,432.79,iPhone XR,256,2018-10-26,899,77.70166666666667
Apple iPhone XR 64GB Unlocked Verizon T-Mobile GSM CDMA Smartphone A1984,216.0,iPhone XR,64,2018-10-26,749,88.83333333333333
iPhone XR 64GB Mint Condition Unlocked 4G LTE,216.0,iPhone XR,64,2018-10-26,749,88.83333333333333
New Apple iPhone XR 128/256GB Factory Unlocked - BLACK A1984 (CDMA + GSM),429.89,iPhone XR,256,2018-10-26,899,78.185
Sealed in Box Apple iPhone XR 256GB Factory Unlocked White Smartphone GSM/CDMA,466.79,iPhone XR,256,2018-10-26,899,72.035
New Sealed Box Apple iPhone XR 128GB Factory Unlocked White Black Smartphone,397.88,iPhone XR,128,2018-10-26,799,66.85333333333334
Brand New Apple iPhone XR Unlocked 128/256GB White Smartphone Sealed in Box,432.79,iPhone XR,256,2018-10-26,899,77.70166666666667
Apple iPhone XR 64GB Unlocked Verizon At&t T-Mobile Tracfone Blue Yellow Coral,202.5,iPhone XR,64,2018-10-26,749,91.08333333333333
New Apple iPhone XR 128/256GB White Unlocked A1984(CDMA + GSM) - 1 Year Warranty,434.29,iPhone XR,256,2018-10-26,899,77.45166666666667
Sealed Box Apple iPhone XR Unlocked 128GB Smartphone AT&T T-Mobile Verizon,397.09,iPhone XR,128,2018-10-26,799,66.985
NEW Apple iPhone XR 128/256GB Unlocked Smartphone AT&T T-Mobile Sprint,432.09,iPhone XR,256,2018-10-26,899,77.81833333333334
Apple iPhone XR 64GB A1984 (Unlocked) GSM World Phone,208.0,iPhone XR,64,2018-10-26,749,90.16666666666667
Sealed Apple iPhone XR 256GB Factory Unlocked White Smartphone A1984 GSM/CDMA,468.69,iPhone XR,256,2018-10-26,899,71.71833333333333
Apple iPhone XR 64GB Factory Unlocked Verizon At&T Smartphone 4G LTE iOS - Mint,218.0,iPhone XR,64,2018-10-26,749,88.5
Apple iPhone XR 64GB Factory Unlocked AT&T T-Mobile Verizon Very Good Condition,217.0,iPhone XR,64,2018-10-26,749,88.66666666666667
"New Apple iPhone XR 128GB Factory Unlocked 6.1"" Smartphone in Sealed Box",397.09,iPhone XR,128,2018-10-26,799,66.985
Apple iPhone XR 64GB Coral Unlocked -MINT,216.0,iPhone XR,64,2018-10-26,749,88.83333333333333
"Fully Unlocked Apple iPhone XR 128GB 6.1"" Smartphone - 1 Year Warranty",397.79,iPhone XR,128,2018-10-26,799,66.86833333333333
NEW UNOPENED Apple iPhone XR Unlocked 128GB Smartphone - 1 Year Warranty,396.69,iPhone XR,128,2018-10-26,799,67.05166666666666
New in Sealed Box Apple iPhone XR 128/256GB Unlocked Smartphone AT&T T-mobile,429.66,iPhone XR,256,2018-10-26,899,78.22333333333333
